customer_id,customer_name,customer_email,customer_city,customer_country,signup_date
456,Customer_456,customer456@example.com,Toronto,France,2022-11-06
457,Customer_457,customer457@example.com,Paris,Australia,2022-06-06
458,Customer_458,customer458@example.com,Mumbai,Australia,2022-02-21
459,Customer_459,customer459@example.com,Toronto,USA,2022-08-31
460,Customer_460,customer460@example.com,Toronto,Canada,2022-03-20
461,Customer_461,customer461@example.com,Los Angeles,USA,2022-02-05
462,Customer_462,customer462@example.com,Berlin,Germany,2022-11-11
463,Customer_463,customer463@example.com,Paris,India,2022-06-17
464,Customer_464,customer464@example.com,New York,UK,2022-10-01
465,Customer_465,customer465@example.com,London,Canada,2022-04-17
466,Customer_466,customer466@example.com,Sydney,USA,2022-10-15
467,Customer_467,customer467@example.com,Mumbai,France,2022-02-10
468,Customer_468,customer468@example.com,New York,Canada,2022-05-10
469,Customer_469,customer469@example.com,Berlin,India,2022-12-23
470,Customer_470,customer470@example.com,London,Canada,2022-10-17
471,Customer_471,customer471@example.com,Berlin,India,2022-07-01
472,Customer_472,customer472@example.com,Mumbai,USA,2022-05-05
473,Customer_473,customer473@example.com,Toronto,India,2022-11-15
474,Customer_474,customer474@example.com,London,Canada,2022-07-18
475,Customer_475,customer475@example.com,Toronto,France,2022-10-04
476,Customer_476,customer476@example.com,Mumbai,Australia,2022-10-03
477,Customer_477,customer477@example.com,New York,Canada,2022-01-07
478,Customer_478,customer478@example.com,Mumbai,India,2022-02-16
479,Customer_479,customer479@example.com,New York,Australia,2022-08-29
480,Customer_480,customer480@example.com,London,India,2022-02-28
481,Customer_481,customer481@example.com,London,France,2022-04-04
482,Customer_482,customer482@example.com,Paris,India,2022-12-12
483,Customer_483,customer483@example.com,Berlin,USA,2022-07-24
484,Customer_484,customer484@example.com,Paris,UK,2022-10-02
485,Customer_485,customer485@example.com,Berlin,Canada,2022-07-23
486,Customer_486,customer486@example.com,Paris,UK,2022-07-21
487,Customer_487,customer487@example.com,Toronto,India,2022-02-04
488,Customer_488,customer488@example.com,London,France,2022-05-06
489,Customer_489,customer489@example.com,New York,Canada,2022-04-14
490,Customer_490,customer490@example.com,Berlin,India,2022-05-23
491,Customer_491,customer491@example.com,Mumbai,Australia,2022-10-19
492,Customer_492,customer492@example.com,Berlin,Germany,2022-05-16
493,Customer_493,customer493@example.com,New York,India,2022-06-14
494,Customer_494,customer494@example.com,Paris,UK,2022-05-26
495,Customer_495,customer495@example.com,Berlin,Canada,2022-02-04
496,Customer_496,customer496@example.com,Sydney,UK,2022-06-10
497,Customer_497,customer497@example.com,Toronto,Canada,2022-03-13
498,Customer_498,customer498@example.com,London,India,2022-03-10
499,Customer_499,customer499@example.com,New York,USA,2022-02-04
500,Customer_500,customer500@example.com,London,Australia,2022-05-11
501,Customer_501,customer501@example.com,Sydney,India,2022-10-04
502,Customer_502,customer502@example.com,Berlin,UK,2022-04-11
503,Customer_503,customer503@example.com,Berlin,Germany,2022-04-25
504,Customer_504,customer504@example.com,Mumbai,Germany,2022-08-23
505,Customer_505,customer505@example.com,Sydney,France,2022-03-13
506,Customer_506,customer506@example.com,New York,Canada,2022-11-24
507,Customer_507,customer507@example.com,Mumbai,UK,2022-07-09
508,Customer_508,customer508@example.com,Toronto,France,2022-06-13
509,Customer_509,customer509@example.com,Mumbai,UK,2022-07-23
510,Customer_510,customer510@example.com,Los Angeles,Canada,2022-03-02
511,Customer_511,customer511@example.com,New York,India,2022-08-12
512,Customer_512,customer512@example.com,Los Angeles,India,2022-05-13
513,Customer_513,customer513@example.com,Sydney,Germany,2022-11-24
514,Customer_514,customer514@example.com,Paris,India,2022-03-03
515,Customer_515,customer515@example.com,Los Angeles,India,2022-07-05
516,Customer_516,customer516@example.com,Toronto,USA,2022-08-07
517,Customer_517,customer517@example.com,Mumbai,Germany,2022-01-13
518,Customer_518,customer518@example.com,Paris,France,2022-05-13
519,Customer_519,customer519@example.com,Mumbai,Australia,2022-09-25
520,Customer_520,customer520@example.com,Los Angeles,USA,2022-10-27
521,Customer_521,customer521@example.com,Mumbai,France,2022-04-25
522,Customer_522,customer522@example.com,Sydney,Canada,2022-10-19
523,Customer_523,customer523@example.com,Paris,USA,2022-12-20
524,Customer_524,customer524@example.com,Sydney,France,2022-11-09
525,Customer_525,customer525@example.com,Los Angeles,Canada,2022-02-12
526,Customer_526,customer526@example.com,Sydney,Germany,2022-09-28
527,Customer_527,customer527@example.com,Toronto,Australia,2022-04-27
528,Customer_528,customer528@example.com,Los Angeles,Canada,2022-12-27
529,Customer_529,customer529@example.com,Los Angeles,India,2022-06-27
530,Customer_530,customer530@example.com,Los Angeles,UK,2022-02-14
531,Customer_531,customer531@example.com,New York,Canada,2022-09-22
532,Customer_532,customer532@example.com,Mumbai,Canada,2022-04-28
533,Customer_533,customer533@example.com,New York,Australia,2022-12-30
534,Customer_534,customer534@example.com,New York,UK,2022-12-24
535,Customer_535,customer535@example.com,Toronto,India,2022-08-28
536,Customer_536,customer536@example.com,Paris,France,2022-02-17
537,Customer_537,customer537@example.com,Mumbai,France,2022-09-08
538,Customer_538,customer538@example.com,Sydney,Canada,2022-02-03
539,Customer_539,customer539@example.com,Berlin,UK,2022-01-11
540,Customer_540,customer540@example.com,Los Angeles,UK,2022-10-28
541,Customer_541,customer541@example.com,Sydney,India,2022-03-18
542,Customer_542,customer542@example.com,Los Angeles,Australia,2022-05-19
543,Customer_543,customer543@example.com,Toronto,Germany,2022-12-22
544,Customer_544,customer544@example.com,Los Angeles,France,2022-05-03
545,Customer_545,customer545@example.com,New York,Australia,2022-04-19
546,Customer_546,customer546@example.com,Mumbai,USA,2022-12-02
547,Customer_547,customer547@example.com,Berlin,France,2022-02-10
548,Customer_548,customer548@example.com,London,Australia,2022-10-05
549,Customer_549,customer549@example.com,Los Angeles,France,2022-12-27
550,Customer_550,customer550@example.com,Sydney,Germany,2022-11-25
551,Customer_551,customer551@example.com,New York,USA,2022-08-26
552,Customer_552,customer552@example.com,London,Germany,2022-04-25
553,Customer_553,customer553@example.com,Berlin,India,2022-04-03
554,Customer_554,customer554@example.com,London,USA,2022-10-27
555,Customer_555,customer555@example.com,New York,Canada,2022-11-18
556,Customer_556,customer556@example.com,Mumbai,Australia,2022-07-11
557,Customer_557,customer557@example.com,Mumbai,USA,2022-03-31
558,Customer_558,customer558@example.com,Paris,India,2022-02-11
559,Customer_559,customer559@example.com,Mumbai,India,2022-02-01
560,Customer_560,customer560@example.com,Paris,Germany,2022-09-20
561,Customer_561,customer561@example.com,London,France,2022-06-03
562,Customer_562,customer562@example.com,Toronto,USA,2022-11-27
563,Customer_563,customer563@example.com,Sydney,Australia,2022-09-27
564,Customer_564,customer564@example.com,Sydney,USA,2022-03-11
565,Customer_565,customer565@example.com,London,UK,2022-08-13
566,Customer_566,customer566@example.com,Los Angeles,France,2022-06-08
567,Customer_567,customer567@example.com,Los Angeles,Australia,2022-07-30
568,Customer_568,customer568@example.com,Mumbai,Australia,2022-09-27
569,Customer_569,customer569@example.com,Sydney,Canada,2022-10-22
570,Customer_570,customer570@example.com,Sydney,Germany,2022-11-04
571,Customer_571,customer571@example.com,Paris,Canada,2022-04-03
572,Customer_572,customer572@example.com,Toronto,Australia,2022-01-12
573,Customer_573,customer573@example.com,New York,France,2022-09-27
574,Customer_574,customer574@example.com,Los Angeles,USA,2022-02-08
575,Customer_575,customer575@example.com,Sydney,USA,2022-04-25
576,Customer_576,customer576@example.com,Paris,France,2022-01-02
577,Customer_577,customer577@example.com,Berlin,Australia,2022-09-06
578,Customer_578,customer578@example.com,Paris,India,2022-03-03
579,Customer_579,customer579@example.com,Los Angeles,USA,2022-08-28
580,Customer_580,customer580@example.com,Los Angeles,India,2022-12-28
581,Customer_581,customer581@example.com,Paris,USA,2022-01-27
582,Customer_582,customer582@example.com,New York,USA,2022-01-29
583,Customer_583,customer583@example.com,London,Germany,2022-05-05
584,Customer_584,customer584@example.com,Los Angeles,Germany,2022-11-13
585,Customer_585,customer585@example.com,Paris,UK,2022-03-20
586,Customer_586,customer586@example.com,Sydney,Canada,2022-05-12
587,Customer_587,customer587@example.com,Paris,France,2022-01-26
588,Customer_588,customer588@example.com,Toronto,France,2022-10-06
589,Customer_589,customer589@example.com,London,France,2022-05-30
590,Customer_590,customer590@example.com,Berlin,UK,2022-10-05
591,Customer_591,customer591@example.com,New York,Germany,2022-11-26
592,Customer_592,customer592@example.com,Mumbai,Australia,2022-03-26
593,Customer_593,customer593@example.com,Berlin,India,2022-10-22
594,Customer_594,customer594@example.com,London,India,2022-01-22
595,Customer_595,customer595@example.com,London,Australia,2022-11-25
596,Customer_596,customer596@example.com,London,UK,2022-08-26
597,Customer_597,customer597@example.com,Berlin,Australia,2022-11-16
598,Customer_598,customer598@example.com,Sydney,France,2022-01-01
599,Customer_599,customer599@example.com,London,Canada,2022-03-03
600,Customer_600,customer600@example.com,Paris,USA,2022-05-23
601,Customer_601,customer601@example.com,Berlin,India,2022-05-19
602,Customer_602,customer602@example.com,Mumbai,Germany,2022-03-24
603,Customer_603,customer603@example.com,London,Germany,2022-05-20
604,Customer_604,customer604@example.com,Paris,UK,2022-02-17
605,Customer_605,customer605@example.com,Sydney,Germany,2022-05-31
606,Customer_606,customer606@example.com,Toronto,France,2022-10-20
607,Customer_607,customer607@example.com,Sydney,India,2022-06-24
608,Customer_608,customer608@example.com,Mumbai,Australia,2022-01-07
609,Customer_609,customer609@example.com,London,France,2022-06-03
610,Customer_610,customer610@example.com,Mumbai,UK,2022-01-10
611,Customer_611,customer611@example.com,Berlin,France,2022-12-19
612,Customer_612,customer612@example.com,Los Angeles,Australia,2022-02-16
613,Customer_613,customer613@example.com,London,Canada,2022-09-16
614,Customer_614,customer614@example.com,Los Angeles,UK,2022-12-22
615,Customer_615,customer615@example.com,Paris,Canada,2022-10-29
616,Customer_616,customer616@example.com,Toronto,USA,2022-09-13
617,Customer_617,customer617@example.com,New York,Canada,2022-11-03
618,Customer_618,customer618@example.com,Mumbai,USA,2022-12-25
619,Customer_619,customer619@example.com,Sydney,USA,2022-08-15
620,Customer_620,customer620@example.com,Toronto,Canada,2022-07-24
621,Customer_621,customer621@example.com,London,UK,2022-08-18
622,Customer_622,customer622@example.com,Los Angeles,Australia,2022-07-14
623,Customer_623,customer623@example.com,Sydney,France,2022-08-20
624,Customer_624,customer624@example.com,Los Angeles,France,2022-06-14
625,Customer_625,customer625@example.com,Berlin,Australia,2022-03-21
626,Customer_626,customer626@example.com,Los Angeles,India,2022-02-13
627,Customer_627,customer627@example.com,Berlin,India,2022-01-25
628,Customer_628,customer628@example.com,Paris,USA,2022-04-07
629,Customer_629,customer629@example.com,Sydney,USA,2022-01-17
630,Customer_630,customer630@example.com,Sydney,UK,2022-07-27
631,Customer_631,customer631@example.com,New York,Germany,2022-04-14
632,Customer_632,customer632@example.com,London,Canada,2022-10-28
633,Customer_633,customer633@example.com,Berlin,USA,2022-01-28
634,Customer_634,customer634@example.com,New York,France,2022-03-24
635,Customer_635,customer635@example.com,Los Angeles,UK,2022-09-24
636,Customer_636,customer636@example.com,Los Angeles,Canada,2022-08-07
637,Customer_637,customer637@example.com,New York,UK,2022-01-24
638,Customer_638,customer638@example.com,Sydney,Canada,2022-11-17
639,Customer_639,customer639@example.com,Los Angeles,Canada,2022-11-17
640,Customer_640,customer640@example.com,Mumbai,Australia,2022-05-01
641,Customer_641,customer641@example.com,Paris,USA,2022-05-05
642,Customer_642,customer642@example.com,Paris,UK,2022-12-27
643,Customer_643,customer643@example.com,Mumbai,UK,2022-08-17
644,Customer_644,customer644@example.com,New York,Australia,2022-07-13
645,Customer_645,customer645@example.com,Mumbai,France,2022-11-02
646,Customer_646,customer646@example.com,Berlin,France,2022-04-15
647,Customer_647,customer647@example.com,Berlin,India,2022-06-06
648,Customer_648,customer648@example.com,New York,USA,2022-04-08
649,Customer_649,customer649@example.com,Mumbai,USA,2022-10-16
650,Customer_650,customer650@example.com,Berlin,Germany,2022-07-29
651,Customer_651,customer651@example.com,Sydney,Australia,2022-08-29
652,Customer_652,customer652@example.com,Mumbai,France,2022-04-03
653,Customer_653,customer653@example.com,Sydney,Canada,2022-03-22
654,Customer_654,customer654@example.com,Berlin,UK,2022-06-28
655,Customer_655,customer655@example.com,Paris,USA,2022-09-27
656,Customer_656,customer656@example.com,Berlin,UK,2022-07-11
657,Customer_657,customer657@example.com,Sydney,UK,2022-01-12
658,Customer_658,customer658@example.com,Toronto,Germany,2022-11-14
659,Customer_659,customer659@example.com,London,France,2022-01-24
660,Customer_660,customer660@example.com,Los Angeles,USA,2022-12-15
661,Customer_661,customer661@example.com,Mumbai,UK,2022-01-10
662,Customer_662,customer662@example.com,Toronto,USA,2022-09-11
663,Customer_663,customer663@example.com,Berlin,Canada,2022-01-31
664,Customer_664,customer664@example.com,Paris,Germany,2022-11-29
665,Customer_665,customer665@example.com,New York,Canada,2022-06-19
666,Customer_666,customer666@example.com,Berlin,USA,2022-02-20
667,Customer_667,customer667@example.com,Paris,India,2022-05-05
668,Customer_668,customer668@example.com,London,USA,2022-03-02
669,Customer_669,customer669@example.com,Berlin,France,2022-03-04
670,Customer_670,customer670@example.com,Sydney,UK,2022-12-13
671,Customer_671,customer671@example.com,New York,UK,2022-06-12
672,Customer_672,customer672@example.com,Paris,Canada,2022-10-15
673,Customer_673,customer673@example.com,Paris,Germany,2022-08-22
674,Customer_674,customer674@example.com,Paris,India,2022-09-04
675,Customer_675,customer675@example.com,London,Australia,2022-02-18
676,Customer_676,customer676@example.com,Berlin,UK,2022-03-27
677,Customer_677,customer677@example.com,London,France,2022-10-15
678,Customer_678,customer678@example.com,Mumbai,Canada,2022-12-21
679,Customer_679,customer679@example.com,Los Angeles,Canada,2022-04-06
680,Customer_680,customer680@example.com,Los Angeles,Australia,2022-04-10
681,Customer_681,customer681@example.com,Mumbai,France,2022-06-22
682,Customer_682,customer682@example.com,Berlin,Germany,2022-12-26
683,Customer_683,customer683@example.com,Sydney,France,2022-04-09
684,Customer_684,customer684@example.com,London,Germany,2022-05-29
685,Customer_685,customer685@example.com,New York,France,2022-11-22
686,Customer_686,customer686@example.com,Paris,France,2022-01-02
687,Customer_687,customer687@example.com,Paris,USA,2022-01-15
688,Customer_688,customer688@example.com,Berlin,Canada,2022-08-09
689,Customer_689,customer689@example.com,Sydney,France,2022-11-28
690,Customer_690,customer690@example.com,Los Angeles,Australia,2022-03-29
691,Customer_691,customer691@example.com,Los Angeles,France,2022-06-21
692,Customer_692,customer692@example.com,Paris,UK,2022-06-14
693,Customer_693,customer693@example.com,Berlin,Canada,2022-06-22
694,Customer_694,customer694@example.com,London,UK,2022-08-16
695,Customer_695,customer695@example.com,Los Angeles,Canada,2022-06-21
696,Customer_696,customer696@example.com,London,UK,2022-06-13
697,Customer_697,customer697@example.com,Sydney,France,2022-06-23
698,Customer_698,customer698@example.com,Los Angeles,France,2022-08-04
699,Customer_699,customer699@example.com,Los Angeles,USA,2022-07-16
700,Customer_700,customer700@example.com,Toronto,Australia,2022-11-08
701,Customer_701,customer701@example.com,Los Angeles,UK,2022-01-19
702,Customer_702,customer702@example.com,Mumbai,Germany,2022-11-01
703,Customer_703,customer703@example.com,New York,USA,2022-11-05
704,Customer_704,customer704@example.com,Mumbai,UK,2022-04-14
705,Customer_705,customer705@example.com,Berlin,UK,2022-06-18
706,Customer_706,customer706@example.com,Berlin,USA,2022-06-10
707,Customer_707,customer707@example.com,London,France,2022-03-21
708,Customer_708,customer708@example.com,Mumbai,UK,2022-05-25
709,Customer_709,customer709@example.com,Mumbai,France,2022-01-17
710,Customer_710,customer710@example.com,Mumbai,USA,2022-04-12
711,Customer_711,customer711@example.com,Sydney,France,2022-10-26
712,Customer_712,customer712@example.com,Los Angeles,Canada,2022-04-14
713,Customer_713,customer713@example.com,New York,Germany,2022-10-26
714,Customer_714,customer714@example.com,London,India,2022-07-14
715,Customer_715,customer715@example.com,Mumbai,UK,2022-11-18
716,Customer_716,customer716@example.com,Mumbai,Australia,2022-07-29
717,Customer_717,customer717@example.com,Toronto,Germany,2022-01-11
718,Customer_718,customer718@example.com,London,India,2022-09-04
719,Customer_719,customer719@example.com,Mumbai,France,2022-01-17
720,Customer_720,customer720@example.com,London,UK,2022-06-14
721,Customer_721,customer721@example.com,Los Angeles,France,2022-12-06
722,Customer_722,customer722@example.com,Toronto,Canada,2022-03-02
723,Customer_723,customer723@example.com,London,USA,2022-05-23
724,Customer_724,customer724@example.com,New York,UK,2022-09-24
725,Customer_725,customer725@example.com,New York,India,2022-11-19
726,Customer_726,customer726@example.com,Berlin,India,2022-09-02
727,Customer_727,customer727@example.com,Toronto,Canada,2022-04-05
728,Customer_728,customer728@example.com,Toronto,Canada,2022-09-04
729,Customer_729,customer729@example.com,Berlin,UK,2022-04-19
730,Customer_730,customer730@example.com,London,France,2022-09-20
731,Customer_731,customer731@example.com,Toronto,Australia,2022-12-15
732,Customer_732,customer732@example.com,New York,India,2022-09-21
733,Customer_733,customer733@example.com,New York,India,2022-11-11
734,Customer_734,customer734@example.com,Mumbai,Canada,2022-01-01
735,Customer_735,customer735@example.com,Los Angeles,Germany,2022-09-19
736,Customer_736,customer736@example.com,Toronto,Canada,2022-10-30
737,Customer_737,customer737@example.com,London,Australia,2022-01-15
738,Customer_738,customer738@example.com,Berlin,France,2022-11-15
739,Customer_739,customer739@example.com,Berlin,France,2022-04-04
740,Customer_740,customer740@example.com,London,Germany,2022-08-31
741,Customer_741,customer741@example.com,Sydney,India,2022-10-20
742,Customer_742,customer742@example.com,Paris,Canada,2022-08-30
743,Customer_743,customer743@example.com,Los Angeles,France,2022-02-03
744,Customer_744,customer744@example.com,Berlin,Australia,2022-08-06
745,Customer_745,customer745@example.com,Toronto,UK,2022-07-20
746,Customer_746,customer746@example.com,Los Angeles,USA,2022-11-25
747,Customer_747,customer747@example.com,Toronto,USA,2022-05-28
748,Customer_748,customer748@example.com,Sydney,USA,2022-04-28
749,Customer_749,customer749@example.com,New York,India,2022-10-01
750,Customer_750,customer750@example.com,Los Angeles,Canada,2022-05-31
751,Customer_751,customer751@example.com,Mumbai,Germany,2022-08-24
752,Customer_752,customer752@example.com,Berlin,France,2022-08-24
753,Customer_753,customer753@example.com,Los Angeles,UK,2022-11-21
754,Customer_754,customer754@example.com,Los Angeles,Australia,2022-08-07
755,Customer_755,customer755@example.com,Los Angeles,UK,2022-07-03
756,Customer_756,customer756@example.com,Paris,Australia,2022-02-20
757,Customer_757,customer757@example.com,Los Angeles,India,2022-02-12
758,Customer_758,customer758@example.com,Toronto,Canada,2022-02-26
759,Customer_759,customer759@example.com,New York,USA,2022-03-04
760,Customer_760,customer760@example.com,Sydney,Canada,2022-08-21
761,Customer_761,customer761@example.com,London,India,2022-09-28
762,Customer_762,customer762@example.com,Los Angeles,Germany,2022-07-13
763,Customer_763,customer763@example.com,Berlin,Germany,2022-10-30
764,Customer_764,customer764@example.com,Los Angeles,India,2022-12-28
765,Customer_765,customer765@example.com,Berlin,Australia,2022-10-27
766,Customer_766,customer766@example.com,Toronto,France,2022-09-11
767,Customer_767,customer767@example.com,Berlin,France,2022-07-14
768,Customer_768,customer768@example.com,Mumbai,Australia,2022-06-13
769,Customer_769,customer769@example.com,London,Germany,2022-01-31
770,Customer_770,customer770@example.com,New York,Germany,2022-05-26
771,Customer_771,customer771@example.com,Berlin,Germany,2022-11-29
772,Customer_772,customer772@example.com,Berlin,Canada,2022-10-22
773,Customer_773,customer773@example.com,New York,Germany,2022-03-20
774,Customer_774,customer774@example.com,London,UK,2022-06-20
775,Customer_775,customer775@example.com,Los Angeles,USA,2022-10-26
776,Customer_776,customer776@example.com,Berlin,Germany,2022-01-25
777,Customer_777,customer777@example.com,New York,Australia,2022-05-22
778,Customer_778,customer778@example.com,Mumbai,USA,2022-11-07
779,Customer_779,customer779@example.com,Mumbai,Canada,2022-05-28
780,Customer_780,customer780@example.com,Toronto,Australia,2022-01-29
781,Customer_781,customer781@example.com,New York,USA,2022-07-18
782,Customer_782,customer782@example.com,Toronto,Australia,2022-11-11
783,Customer_783,customer783@example.com,Mumbai,Canada,2022-08-04
784,Customer_784,customer784@example.com,London,UK,2022-03-24
785,Customer_785,customer785@example.com,Los Angeles,Canada,2022-05-21
786,Customer_786,customer786@example.com,New York,Canada,2022-06-14
787,Customer_787,customer787@example.com,Sydney,Australia,2022-07-31
788,Customer_788,customer788@example.com,Mumbai,India,2022-10-05
789,Customer_789,customer789@example.com,Mumbai,France,2022-02-06
790,Customer_790,customer790@example.com,Sydney,Germany,2022-11-21
791,Customer_791,customer791@example.com,Paris,Germany,2022-01-05
792,Customer_792,customer792@example.com,Mumbai,UK,2022-05-16
793,Customer_793,customer793@example.com,Berlin,UK,2022-01-11
794,Customer_794,customer794@example.com,London,Germany,2022-05-24
795,Customer_795,customer795@example.com,New York,France,2022-07-11
796,Customer_796,customer796@example.com,Sydney,Germany,2022-07-06
797,Customer_797,customer797@example.com,Berlin,India,2022-03-02
798,Customer_798,customer798@example.com,Sydney,France,2022-08-24
799,Customer_799,customer799@example.com,New York,UK,2022-01-17
800,Customer_800,customer800@example.com,Toronto,USA,2022-10-06
801,Customer_801,customer801@example.com,New York,Australia,2022-12-12
802,Customer_802,customer802@example.com,Paris,India,2022-05-05
803,Customer_803,customer803@example.com,New York,India,2022-07-08
804,Customer_804,customer804@example.com,New York,UK,2022-05-19
805,Customer_805,customer805@example.com,Paris,UK,2022-01-03
806,Customer_806,customer806@example.com,London,Canada,2022-05-21
807,Customer_807,customer807@example.com,Mumbai,India,2022-10-16
808,Customer_808,customer808@example.com,New York,Canada,2022-08-06
809,Customer_809,customer809@example.com,Paris,Canada,2022-02-06
810,Customer_810,customer810@example.com,Berlin,Australia,2022-11-06
811,Customer_811,customer811@example.com,Toronto,Canada,2022-07-13
812,Customer_812,customer812@example.com,Toronto,France,2022-11-04
813,Customer_813,customer813@example.com,New York,Germany,2022-07-31
814,Customer_814,customer814@example.com,London,USA,2022-07-24
815,Customer_815,customer815@example.com,London,UK,2022-02-08
816,Customer_816,customer816@example.com,Berlin,France,2022-03-03
817,Customer_817,customer817@example.com,New York,USA,2022-12-21
818,Customer_818,customer818@example.com,Toronto,India,2022-03-25
819,Customer_819,customer819@example.com,London,India,2022-12-23
820,Customer_820,customer820@example.com,New York,India,2022-07-14
821,Customer_821,customer821@example.com,Sydney,France,2022-02-19
822,Customer_822,customer822@example.com,London,France,2022-02-06
823,Customer_823,customer823@example.com,Paris,UK,2022-03-18
824,Customer_824,customer824@example.com,Sydney,Germany,2022-12-04
825,Customer_825,customer825@example.com,Mumbai,Canada,2022-06-01
826,Customer_826,customer826@example.com,London,India,2022-05-25
827,Customer_827,customer827@example.com,Toronto,Australia,2022-04-25
828,Customer_828,customer828@example.com,Los Angeles,Germany,2022-02-23
829,Customer_829,customer829@example.com,Sydney,Australia,2022-06-28
830,Customer_830,customer830@example.com,Mumbai,UK,2022-02-17
831,Customer_831,customer831@example.com,Berlin,UK,2022-11-01
832,Customer_832,customer832@example.com,Berlin,UK,2022-05-16
833,Customer_833,customer833@example.com,Toronto,USA,2022-05-17
834,Customer_834,customer834@example.com,London,Australia,2022-06-23
835,Customer_835,customer835@example.com,New York,Germany,2022-06-12
836,Customer_836,customer836@example.com,London,Germany,2022-12-30
837,Customer_837,customer837@example.com,Toronto,France,2022-07-19
838,Customer_838,customer838@example.com,Berlin,France,2022-02-02
839,Customer_839,customer839@example.com,London,India,2022-08-10
840,Customer_840,customer840@example.com,Berlin,France,2022-02-25
841,Customer_841,customer841@example.com,Sydney,UK,2022-01-12
842,Customer_842,customer842@example.com,Mumbai,Germany,2022-12-21
843,Customer_843,customer843@example.com,New York,Australia,2022-10-10
844,Customer_844,customer844@example.com,Sydney,UK,2022-12-24
845,Customer_845,customer845@example.com,Berlin,USA,2022-06-24
846,Customer_846,customer846@example.com,Berlin,France,2022-07-14
847,Customer_847,customer847@example.com,Los Angeles,UK,2022-03-03
848,Customer_848,customer848@example.com,Los Angeles,UK,2022-04-01
849,Customer_849,customer849@example.com,Sydney,USA,2022-11-03
850,Customer_850,customer850@example.com,Paris,Canada,2022-05-11
851,Customer_851,customer851@example.com,Sydney,Germany,2022-10-29
852,Customer_852,customer852@example.com,Los Angeles,Australia,2022-09-16
853,Customer_853,customer853@example.com,Berlin,India,2022-03-06
854,Customer_854,customer854@example.com,Toronto,Canada,2022-07-05
855,Customer_855,customer855@example.com,Sydney,France,2022-09-05
856,Customer_856,customer856@example.com,Berlin,UK,2022-03-27
857,Customer_857,customer857@example.com,Toronto,USA,2022-10-31
858,Customer_858,customer858@example.com,Toronto,USA,2022-07-18
859,Customer_859,customer859@example.com,Los Angeles,Germany,2022-03-02
860,Customer_860,customer860@example.com,Sydney,Canada,2022-08-01
861,Customer_861,customer861@example.com,London,India,2022-12-31
862,Customer_862,customer862@example.com,New York,Germany,2022-02-24
863,Customer_863,customer863@example.com,Los Angeles,UK,2022-10-26
864,Customer_864,customer864@example.com,Los Angeles,Germany,2022-03-17
865,Customer_865,customer865@example.com,London,Australia,2022-10-13
866,Customer_866,customer866@example.com,New York,USA,2022-09-26
867,Customer_867,customer867@example.com,Berlin,USA,2022-04-20
868,Customer_868,customer868@example.com,Paris,France,2022-04-29
869,Customer_869,customer869@example.com,Sydney,France,2022-10-17
870,Customer_870,customer870@example.com,Paris,India,2022-06-18
871,Customer_871,customer871@example.com,Berlin,UK,2022-09-24
872,Customer_872,customer872@example.com,Mumbai,Australia,2022-02-24
873,Customer_873,customer873@example.com,Los Angeles,Canada,2022-11-08
874,Customer_874,customer874@example.com,New York,Germany,2022-09-17
875,Customer_875,customer875@example.com,Los Angeles,India,2022-11-28
876,Customer_876,customer876@example.com,Toronto,UK,2022-02-18
877,Customer_877,customer877@example.com,Los Angeles,France,2022-08-05
878,Customer_878,customer878@example.com,Los Angeles,Germany,2022-08-07
879,Customer_879,customer879@example.com,Berlin,France,2022-05-10
880,Customer_880,customer880@example.com,Berlin,Germany,2022-06-17
881,Customer_881,customer881@example.com,Berlin,Canada,2022-01-14
882,Customer_882,customer882@example.com,Paris,UK,2022-09-30
883,Customer_883,customer883@example.com,Toronto,Germany,2022-07-20
884,Customer_884,customer884@example.com,Mumbai,Australia,2022-01-22
885,Customer_885,customer885@example.com,Mumbai,India,2022-09-06
886,Customer_886,customer886@example.com,Berlin,USA,2022-06-20
887,Customer_887,customer887@example.com,New York,Australia,2022-01-13
888,Customer_888,customer888@example.com,Paris,Australia,2022-12-20
889,Customer_889,customer889@example.com,London,India,2022-12-13
890,Customer_890,customer890@example.com,New York,USA,2022-07-07
891,Customer_891,customer891@example.com,Sydney,Australia,2022-02-04
892,Customer_892,customer892@example.com,Sydney,Germany,2022-10-03
893,Customer_893,customer893@example.com,New York,Germany,2022-06-29
894,Customer_894,customer894@example.com,Berlin,Germany,2022-04-21
895,Customer_895,customer895@example.com,London,USA,2022-06-29
896,Customer_896,customer896@example.com,London,Australia,2022-07-10
897,Customer_897,customer897@example.com,Paris,USA,2022-07-25
898,Customer_898,customer898@example.com,London,Germany,2022-06-11
899,Customer_899,customer899@example.com,Sydney,India,2022-08-10
900,Customer_900,customer900@example.com,Toronto,Australia,2022-12-02
901,Customer_901,customer901@example.com,Berlin,Australia,2022-05-13
902,Customer_902,customer902@example.com,London,France,2022-09-22
903,Customer_903,customer903@example.com,Paris,France,2022-11-23
904,Customer_904,customer904@example.com,Sydney,Canada,2022-06-16
905,Customer_905,customer905@example.com,Toronto,UK,2022-06-11
906,Customer_906,customer906@example.com,Los Angeles,France,2022-08-08
907,Customer_907,customer907@example.com,Los Angeles,USA,2022-08-04
908,Customer_908,customer908@example.com,Toronto,France,2022-10-22
909,Customer_909,customer909@example.com,Sydney,Canada,2022-06-23
